"HAUL_ID","CRUISE","FOCI_GRID","LAT","LON","YEAR","POLYGONAL_AREA","POLY_AREA_Scen4p_15"
"8MF95 77 1 60BON 1","8MF95","GX161",56.65983,-156.57867,1995,568.3391,NA
"8MF95 78 1 60BON 1","8MF95","GV161",56.77083,-156.7785,1995,349.6689,1921.40501663516
"8MF95 79 1 60BON 1","8MF95","GV163",56.89833,-156.49367,1995,499.2765,NA
"8MF95 80 1 60BON 1","8MF95","GZ163",56.666,-156.1095,1995,789.4969,NA
"8MF95 81 1 60BON 1","8MF95","HD163",56.4295,-155.62849,1995,648.2509,NA
"8MF95 82 1 60BON 1","8MF95","HB165",56.68133,-155.63783,1995,665.8244,NA
"8MF95 83 1 60BON 1","8MF95","GX165",56.9175,-156.11533,1995,507.4308,NA
"8MF95 84 1 60BON 1","8MF95","GV165",57.0305,-156.34967,1995,323.7525,1088.51874304239
"8MF95 85 1 60BON 1","8MF95","GV167",57.14917,-156.15649,1995,362.4154,NA
"8MF95 86 1 60BON 1","8MF95","GX167",57.03317,-155.92551,1995,375.8326,1118.1587112522
"8MF95 87 1 60BON 1","8MF95","GZ167",56.91483,-155.66716,1995,601.2128,NA
"8MF95 88 1 60BON 1","8MF95","GZ169",57.05033,-155.44234,1995,419.1725,1482.75600038258
"8MF95 89 1 60BON 1","8MF95","GX169",57.1675,-155.68634,1995,389.9793,NA
"8MF95 90 1 60BON 1","8MF95","GV169",57.27767,-155.91966,1995,386.0925,904.590005299247
"8MF95 91 1 60BON 1","8MF95","GT171",57.4075,-155.81084,1995,394.3434,617.256170197165
"8MF95 92 1 60BON 1","8MF95","GX171",57.3005,-155.46783,1995,426.9561,697.706984947217
"8MF95 93 1 60BON 1","8MF95","GZ171",57.18184,-155.21016,1995,379.7483,NA
"8MF95 94 1 60BON 1","8MF95","GX173",57.4215,-155.23016,1995,425.0932,NA
"8MF95 95 1 60BON 1","8MF95","GV173",57.532,-155.47633,1995,462.777,1263.68108064464
"8MF95 97 2 60BON 2","8MF95","GV175",57.68433,-155.17117,1995,326.8218,NA
"8MF95 99 2 60BON 2","8MF95","GV177",57.60933,-155.01134,1995,336.102,NA
"8MF95 102 1 60BON 1","8MF95","GZ173",57.306,-154.99266,1995,410.9474,1557.49765762982
"8MF96 25 1 60BON 1","8MF96","GV145",55.78783,-158.37869,1996,494.5478,1742.29994613258
"8MF96 26 1 60BON 1","8MF96","GX145",55.67267,-158.14999,1996,527.2651,NA
"8MF96 27 1 60BON 1","8MF96","GZ145",55.5575,-157.922,1996,534.8542,1330.24462375271
"8MF96 28 1 60BON 1","8MF96","HB145",55.4435,-157.69881,1996,532.8803,NA
"8MF96 29 1 60BON 1","8MF96","HD145",55.32967,-157.4722,1996,541.6083,1325.02597548348
"8MF96 30 1 60BON 1","8MF96","HF145",55.21433,-157.2502,1996,455.0863,NA
"8MF96 31 1 60BON 1","8MF96","HH145",55.09833,-157.02631,1996,331.3775,1737.49528472054
"8MF96 32 1 60BON 1","8MF96","HH147",55.21817,-156.82001,1996,351.0644,NA
"8MF96 33 1 60BON 1","8MF96","HF147",55.33533,-157.0475,1996,372.877,704.006709452587
"8MF96 34 1 60BON 1","8MF96","HD147",55.4665,-157.2722,1996,350.4317,NA
"8MF96 35 1 60BON 1","8MF96","HB147",55.566,-157.4932,1996,342.8451,711.421948270374
"8MF96 36 1 60BON 1","8MF96","GZ147",55.67933,-157.7135,1996,356.0589,NA
"8MF96 37 1 60BON 1","8MF96","GX147",55.7935,-157.9455,1996,358.9332,714.807807020874
"8MF96 38 1 60BON 1","8MF96","GV147",55.90933,-158.17081,1996,398.3539,NA
"8MF96 39 1 60BON 1","8MF96","GV149",56.03083,-157.9635,1996,436.5597,950.116601833783
"8MF96 40 1 60BON 1","8MF96","GX149",55.9155,-157.739,1996,350.0655,NA
"8MF96 41 1 60BON 1","8MF96","GZ149",55.8025,-157.5152,1996,348.9316,705.892279103878
"8MF96 42 1 60BON 1","8MF96","HB149",55.68683,-157.28951,1996,353.5411,NA
"8MF96 43 1 60BON 1","8MF96","HD149",55.56733,-157.0663,1996,345.7978,704.672785562829
"8MF96 44 1 60BON 1","8MF96","HF149",55.45583,-156.838,1996,349.9378,NA
"8MF96 45 1 60BON 1","8MF96","HH149",55.33983,-156.6237,1996,345.1461,1306.18747812189
"8MF96 46 1 60BON 1","8MF96","HH151",55.46183,-156.42281,1996,347.4836,NA
"8MF96 47 1 60BON 1","8MF96","HF151",55.574,-156.6393,1996,352.1885,706.884006843329
"8MF96 48 1 60BON 1","8MF96","HD151",55.69333,-156.8665,1996,357.116,NA
"8MF96 49 1 60BON 1","8MF96","HB151",55.80483,-157.08681,1996,347.1865,710.974751978629
"8MF96 50 1 60BON 1","8MF96","GZ151",55.91917,-157.31101,1996,380.8727,NA
"8MF96 51 1 60BON 1","8MF96","GX151",56.03583,-157.5405,1996,354.9011,749.012353896923
"8MF96 52 1 60BON 1","8MF96","GV151",56.15,-157.76019,1996,349.9122,NA
"8MF96 53 1 60BON 1","8MF96","GT151",56.2655,-157.98869,1996,379.7156,1270.65042522599
"8MF96 54 1 60BON 1","8MF96","GT153",56.3845,-157.76801,1996,349.5689,NA
"8MF96 55 1 60BON 1","8MF96","GV153",56.27,-157.5495,1996,348.1017,1061.98934019712
"8MF96 56 1 60BON 1","8MF96","GX153",56.15767,-157.3235,1996,382.1343,NA
"8MF96 57 1 60BON 1","8MF96","GZ153",56.04,-157.03571,1996,351.7857,734.992729557236
"8MF96 58 1 60BON 1","8MF96","HB153",55.92617,-156.88049,1996,310.1308,NA
"8MF96 59 1 60BON 1","8MF96","HD153",55.81417,-156.66051,1996,339.7901,640.906585409866
"8MF96 60 1 60BON 1","8MF96","HF153",55.69967,-156.43851,1996,352.9839,NA
"8MF96 61 1 60BON 1","8MF96","HH153",55.5855,-156.2187,1996,354.7493,1385.47980334288
"8MF96 62 1 60BON 1","8MF96","HH155",55.70417,-156.00929,1996,403.171,NA
"8MF96 63 1 60BON 1","8MF96","HF155",55.81783,-156.2285,1996,350.6995,1052.78037752051
"8MF96 64 1 60BON 1","8MF96","HD155",55.93267,-156.455,1996,312.8796,NA
"8MF96 65 1 60BON 1","8MF96","HD153",56.00133,-156.64549,1996,321.8488,642.539788240937
"8MF96 66 1 60BON 1","8MF96","GZ155",56.16167,-156.89571,1996,354.4775,NA
"8MF96 67 1 60BON 1","8MF96","GX155",56.27817,-157.1205,1996,349.8316,977.601792994036
"8MF96 68 1 60BON 1","8MF96","GV155",56.39317,-157.3438,1996,484.1476,NA
"8MF96 69 1 60BON 1","8MF96","GX157",56.39833,-156.91299,1996,440.6598,NA
"8MF96 70 1 60BON 1","8MF96","GZ157",56.28483,-156.6918,1996,348.7148,770.460355734208
"8MF96 71 1 60BON 1","8MF96","HB157",56.17033,-156.4702,1996,379.2206,NA
"8MF96 72 1 60BON 1","8MF96","HD157",56.05517,-156.2455,1996,350.0652,949.675840460126
"8MF96 73 1 60BON 1","8MF96","HF157",55.94033,-156.02831,1996,459.7091,NA
"8MF96 75 1 60BON 1","8MF96","HD159",56.17467,-156.04221,1996,346.9713,NA
"8MF96 76 1 60BON 1","8MF96","HB159",56.28983,-156.2603,1996,346.785,695.105782196706
"8MF96 77 1 60BON 1","8MF96","GZ159",56.40467,-156.47951,1996,358.6081,NA
"8MF96 78 1 60BON 1","8MF96","GX159",56.5305,-156.70869,1996,354.6358,967.033581901918
"8MF96 79 1 60BON 1","8MF96","GV159",56.636,-156.9305,1996,407.8849,NA
"8MF96 80 1 60BON 1","8MF96","GV161",56.756,-156.71449,1996,343.8091,1222.60029386216
"8MF96 81 1 60BON 1","8MF96","GX161",56.64467,-156.49699,1996,341.8814,NA
"8MF96 82 1 60BON 1","8MF96","GZ161",56.52683,-156.27521,1996,350.8242,703.635561617099
"8MF96 83 1 60BON 1","8MF96","HB161",56.412,-156.05499,1996,348.9699,NA
"8MF96 84 1 60BON 1","8MF96","HD161",56.2975,-155.83771,1996,346.5201,1296.77357273678
"8MF96 87 1 60BON 1","8MF96","HD163",56.41767,-155.6263,1996,345.7946,NA
"8MF96 88 1 60BON 1","8MF96","HB163",56.5365,-155.84531,1996,348.0616,687.562567139238
"8MF96 89 1 60BON 1","8MF96","GZ163",56.65033,-156.06619,1996,344.1186,NA
"8MF96 90 1 60BON 1","8MF96","GX163",56.76517,-156.286,1996,343.1495,691.715832738195
"8MF96 91 1 60BON 1","8MF96","GV163",56.88017,-156.50929,1996,346.266,NA
"8MF96 92 1 60BON 1","8MF96","GV165",57.00167,-156.2982,1996,345.6691,959.495176199166
"8MF96 93 1 60BON 1","8MF96","GX165",56.88367,-156.0808,1996,345.564,NA
"8MF96 94 1 60BON 1","8MF96","GZ165",56.76833,-155.8595,1996,340.1534,681.932310789059
"8MF96 95 1 60BON 1","8MF96","HB165",56.6555,-155.6418,1996,338.8325,NA
"8MF96 96 1 60BON 1","8MF96","HD165",56.54,-155.4232,1996,461.6123,1384.68935206901
"8MF96 97 1 60BON 1","8MF96","HD167",56.661,-155.2123,1996,400.7396,NA
"8MF96 98 1 60BON 1","8MF96","HB167",56.77617,-155.4342,1996,345.3252,1034.67211112118
"8MF96 99 1 60BON 1","8MF96","GZ167",56.89,-155.65151,1996,343.1531,NA
"8MF96 100 1 60BON 1","8MF96","GX167",57.0065,-155.867,1996,347.6064,692.277047197411
"8MF96 101 1 60BON 1","8MF96","GV167",57.124,-156.08881,1996,343.4063,NA
"8MF96 102 1 60BON 1","8MF96","GV169",57.24217,-155.8792,1996,345.4942,1270.23564469033
"8MF96 103 1 60BON 1","8MF96","GX169",57.124,-155.6517,1996,345.927,NA
"8MF96 104 1 60BON 1","8MF96","GZ169",57.0095,-155.4348,1996,340.5655,961.937391587385
"8MF96 105 1 60BON 1","8MF96","HB169",56.8945,-155.2142,1996,447.0027,NA
"8MF96 106 1 60BON 1","8MF96","GZ171",57.12983,-155.2318,1996,461.8392,NA
"8MF96 107 1 60BON 1","8MF96","GX171",57.24833,-155.4465,1996,342.8424,689.524021818743
"8MF96 108 1 60BON 1","8MF96","GV171",57.3625,-155.668,1996,343.2435,NA
"8MF96 109 1 60BON 1","8MF96","GV173",57.48333,-155.45219,1996,351.1448,1241.81356913698
"8MF96 110 1 60BON 1","8MF96","GX173",57.36933,-155.23599,1996,337.6949,NA
"8MF96 111 1 60BON 1","8MF96","GZ173",57.25317,-155.01379,1996,405.5507,1238.63619246789
"8MF96 112 1 60BON 1","8MF96","GX175",57.48833,-155.0282,1996,368.7961,1360.44172446193
"8MF96 113 1 60BON 1","8MF96","GV175",57.612,-155.2298,1996,327.9138,NA
"8MF97 8 1 60BON 1","8MF97","GX173",57.36217,-155.22929,1997,404.8341,NA
"8MF97 9 1 60BON 1","8MF97","GX167",57.00367,-155.8653,1997,339.1855,685.305364275584
"8MF97 10 1 60BON 1","8MF97","GV163",56.86983,-156.5123,1997,357.2973,NA
"8MF97 11 1 60BON 1","8MF97","GX163",56.75967,-156.28751,1997,345.2402,693.582711249691
"8MF97 12 1 60BON 1","8MF97","GZ163",56.64183,-156.06619,1997,341.6848,NA
"8MF97 13 1 60BON 1","8MF97","HB163",56.533,-155.85001,1997,342.1386,689.604851505944
"8MF97 14 1 60BON 1","8MF97","HD163",56.41567,-155.62849,1997,344.1411,NA
"8MF97 17 1 60BON 1","8MF97","HD159",56.17933,-156.04871,1997,347.0877,NA
"8MF97 18 1 60BON 1","8MF97","HB159",56.29183,-156.26801,1997,340.292,693.575047951313
"8MF97 19 1 60BON 1","8MF97","GZ159",56.40517,-156.48331,1997,343.0165,NA
"8MF97 20 1 60BON 1","8MF97","GX159",56.51783,-156.7077,1997,348.4285,949.560418684942
"8MF97 21 1 60BON 1","8MF97","GV159",56.6345,-156.9297,1997,412.4824,NA
"8MF97 22 1 60BON 1","8MF97","GV155",56.393,-157.3468,1997,481.4017,NA
"8MF97 23 1 60BON 1","8MF97","GX155",56.28283,-157.11971,1997,349.1998,969.57572591031
"8MF97 24 1 60BON 1","8MF97","GZ155",56.16917,-156.8965,1997,362.258,NA
"8MF97 25 1 60BON 1","8MF97","HB157",56.05233,-156.617,1997,332.9256,NA
"8MF97 26 1 60BON 1","8MF97","HD155",55.935,-156.45419,1997,330.9225,NA
"8MF97 27 1 60BON 1","8MF97","HF155",55.82033,-156.2332,1997,350.5137,658.027934093178
"8MF97 28 1 60BON 1","8MF97","HH155",55.70483,-156.0117,1997,323.4413,NA
"8MF97 29 1 60BON 1","8MF97","HH151",55.46517,-156.42171,1997,351.6328,NA
"8MF97 30 1 60BON 1","8MF97","HF151",55.5775,-156.64101,1997,354.6841,712.820760231263
"8MF97 31 1 60BON 1","8MF97","HD151",55.69667,-156.8698,1997,359.323,NA
"8MF97 32 1 60BON 1","8MF97","HB151",55.81117,-157.0905,1997,349.4601,710.312132951497
"8MF97 33 1 60BON 1","8MF97","GZ151",55.92583,-157.31101,1997,344.3199,NA
"8MF97 34 1 60BON 1","8MF97","GX151",56.04067,-157.5352,1997,349.5639,681.20984694823
"8MF97 35 1 60BON 1","8MF97","GV151",56.1535,-157.7617,1997,346.907,NA
"8MF97 36 1 60BON 1","8MF97","GT151",56.26767,-157.9832,1997,373.0482,1260.20120458528
"8MF97 37 1 60BON 1","8MF97","GV147",55.9065,-158.177,1997,387.1725,NA
"8MF97 38 1 60BON 1","8MF97","GX147",55.79533,-157.9453,1997,352.5675,699.892906287993
"8MF97 39 1 60BON 1","8MF97","GZ147",55.67933,-157.71899,1997,360.1732,NA
"8MF97 40 1 60BON 1","8MF97","HB147",55.56617,-157.4942,1997,354.101,722.064974214337
"8MF97 41 1 60BON 1","8MF97","HD147",55.45167,-157.2713,1997,347.7015,NA
"8MF97 42 1 60BON 1","8MF97","HF147",55.34333,-157.04829,1997,350.3794,958.913253860784
"8MF97 43 1 60BON 1","8MF97","HH147",55.22567,-156.82381,1997,407.4048,NA
"8MF97 44 1 60BON 1","8MF97","HF143",55.09383,-157.4465,1997,362.2569,1747.14176954329
"8MF97 45 1 60BON 1","8MF97","HD143",55.2115,-157.67371,1997,355.4072,NA
"8MF97 46 1 60BON 1","8MF97","HB143",55.32617,-157.89571,1997,358.0567,1328.26621412084
"8MF97 47 1 60BON 1","8MF97","GZ143",55.445,-158.131,1997,355.4888,NA
"8MF97 48 1 60BON 1","8MF97","GX143",55.55383,-158.35181,1997,357.0474,1430.00885003919
"8MF97 49 1 60BON 1","8MF97","GV143",55.66783,-158.5873,1997,389.1811,NA
"8MF97 51 1 60BON 1","8MF97","GV145",55.79717,-158.37219,1997,353.2109,1381.74213990928
"8MF97 52 1 60BON 1","8MF97","GX145",55.6785,-158.14549,1997,356.2961,NA
"8MF97 53 1 60BON 1","8MF97","GZ145",55.56233,-157.92371,1997,355.0693,708.546575952604
"8MF97 54 1 60BON 1","8MF97","HB145",55.44367,-157.69569,1997,355.4442,NA
"8MF97 55 1 60BON 1","8MF97","HD145",55.32967,-157.4715,1997,352.6578,709.081192964741
"8MF97 56 1 60BON 1","8MF97","HF145",55.21533,-157.2475,1997,473.026,NA
"8MF97 57 1 60BON 1","8MF97","HH149",55.34133,-156.625,1997,349.66,1414.9800898747
"8MF97 58 1 60BON 1","8MF97","HF149",55.4595,-156.8528,1997,352.0874,NA
"8MF97 59 1 60BON 1","8MF97","HD149",55.57367,-157.0743,1997,353.2916,701.910043005249
"8MF97 60 1 60BON 1","8MF97","HB149",55.69067,-157.2957,1997,360.8542,NA
"8MF97 61 1 60BON 1","8MF97","GZ149",55.8135,-157.5208,1997,353.0502,708.680168667754
"8MF97 62 1 60BON 1","8MF97","GX149",55.91817,-157.74049,1997,345.1471,NA
"8MF97 63 1 60BON 1","8MF97","GV149",56.032,-157.963,1997,441.5342,945.225752595359
"8MF97 64 1 60BON 1","8MF97","GT153",56.388,-157.7762,1997,346.3259,NA
"8MF97 65 1 60BON 1","8MF97","GV153",56.2725,-157.5545,1997,345.2614,1052.0623804525
"8MF97 66 1 60BON 1","8MF97","GX153",56.15983,-157.3325,1997,349.9384,NA
"8MF97 67 1 60BON 1","8MF97","GZ153",56.04517,-157.1088,1997,351.5304,872.779170377669
"8MF97 68 1 60BON 1","8MF97","HB153",55.93233,-156.88721,1997,379.4412,NA
"8MF97 69 1 60BON 1","8MF97","HD153",55.81433,-156.65849,1997,353.7363,891.508561833909
"8MF97 70 1 60BON 2","8MF97","HF153",55.699,-156.4438,1997,349.1968,NA
"8MF97 71 1 60BON 1","8MF97","HH153",55.58867,-156.2162,1997,351.0771,1288.99594199614
"8MF97 72 1 60BON 1","8MF97","HH157",55.82633,-155.8528,1997,393.028,1628.31115131989
"8MF97 73 1 60BON 1","8MF97","HF157",55.9405,-156.03081,1997,330.7227,NA
"8MF97 74 1 60BON 1","8MF97","HD157",56.05617,-156.24719,1997,349.8604,1031.34742723306
"8MF97 75 1 60BON 1","8MF97","HB157",56.1755,-156.4753,1997,326.17,NA
"8MF97 76 1 60BON 1","8MF97","GZ157",56.28617,-156.6908,1997,340.103,869.218741108868
"8MF97 77 1 60BON 1","8MF97","GX157",56.402,-156.9155,1997,428.7609,NA
"8MF97 78 1 60BON 1","8MF97","GV161",56.7585,-156.7245,1997,341.4012,1249.10363638903
"8MF97 79 1 60BON 1","8MF97","GX161",56.64167,-156.49519,1997,350.2145,NA
"8MF97 80 1 60BON 1","8MF97","GZ161",56.5275,-156.27721,1997,341.7834,688.007432146959
"8MF97 81 1 60BON 1","8MF97","HB161",56.41217,-156.05701,1997,346.92,NA
"8MF97 82 1 60BON 1","8MF97","HD161",56.29767,-155.838,1997,348.3434,1292.36074260221
"8MF97 85 1 60BON 1","8MF97","HD165",56.54067,-155.4252,1997,346.7952,1383.48235377133
"8MF97 86 1 60BON 1","8MF97","HB165",56.65433,-155.6425,1997,346.1045,NA
"8MF97 87 1 60BON 1","8MF97","GZ165",56.76983,-155.86231,1997,346.3868,687.138805500182
"8MF97 88 1 60BON 1","8MF97","GX165",56.88483,-156.0818,1997,346.4787,NA
"8MF97 89 1 60BON 1","8MF97","GV165",56.99967,-156.301,1997,349.2783,966.772791667184
"8MF97 90 1 60BON 1","8MF97","GV167",57.11967,-156.08929,1997,343.8206,NA
"8MF97 91 1 60BON 1","8MF97","GV169",57.2385,-155.87869,1997,339.9341,1264.9319287616
"8MF97 92 1 60BON 1","8MF97","GV171",57.361,-155.6678,1997,343.4755,NA
"8MF97 93 1 60BON 1","8MF97","GV173",57.48217,-155.45371,1997,329.0944,1704.26350969625
"8MF97 94 1 60BON 1","8MF97","GX171",57.24517,-155.45129,1997,344.4863,938.616015904597
"8MF97 95 1 60BON 1","8MF97","GX169",57.12367,-155.6662,1997,338.1098,NA
"8MF97 96 1 60BON 1","8MF97","GZ167",56.88817,-155.653,1997,342.0775,NA
"8MF97 97 1 60BON 1","8MF97","GZ169",57.01183,-155.437,1997,349.8725,682.967804440112
"8MF97 98 1 60BON 1","8MF97","GZ171",57.13383,-155.22501,1997,453.3843,NA
"8MF97 99 1 60BON 1","8MF97","HB171",57.01933,-155.00369,1997,383.8965,1732.26642600901
"8MF97 100 1 60BON 1","8MF97","HB169",56.89583,-155.22099,1997,484.7019,NA
"8MF97 101 1 60BON 1","8MF97","HB167",56.777,-155.4307,1997,345.9534,961.171131442784
"8MF97 102 1 60BON 1","8MF97","HD167",56.6615,-155.207,1997,484.6614,NA
"5MF98 16 1 60BON 1","5MF98","GV177",57.72867,-155.02181,1998,330.48,NA
"5MF98 17 1 60BON 1","5MF98","GV175",57.6035,-155.2453,1998,356.85,NA
"5MF98 18 1 60BON 1","5MF98","GV173",57.48283,-155.4547,1998,348.98,1697.0373508568
"5MF98 19 1 60BON 1","5MF98","GV171",57.36117,-155.6725,1998,350.55,NA
"5MF98 20 1 60BON 1","5MF98","GT169",57.35367,-156.09219,1998,290.96,NA
"5MF98 21 1 60BON 2","5MF98","GV169",57.2385,-155.8802,1998,338.64,1280.49536869819
"5MF98 22 1 60BON 1","5MF98","GV167",57.11617,-156.0867,1998,341.95,NA
"5MF98 23 1 60BON 1","5MF98","GV165",56.9955,-156.2995,1998,337.14,958.934350386833
"5MF98 24 1 60BON 1","5MF98","GT163",56.93117,-156.7128,1998,167.61,NA
"5MF98 25 1 60BON 1","5MF98","GV163",56.8775,-156.51019,1998,304.24,NA
"5MF98 26 1 60BON 1","5MF98","GV161",56.75667,-156.7218,1998,331.73,1250.91595183015
"5MF98 27 1 60BON 1","5MF98","GV159",56.63467,-156.92731,1998,332.31,NA
"5MF98 28 1 60BON 1","5MF98","GV155",56.39433,-157.34731,1998,478.4,NA
"5MF98 29 1 60BON 1","5MF98","GT155",56.54083,-157.6695,1998,514.77,1232.51810363439
"5MF98 30 1 60BON 1","5MF98","GV153",56.2725,-157.5528,1998,372.35,769.423835836876
"5MF98 31 1 60BON 1","5MF98","GV151",56.15033,-157.7625,1998,346.69,NA
"5MF98 32 1 60BON 1","5MF98","GT151",56.26283,-157.9823,1998,305.35,1156.06408725377
"5MF98 33 1 60BON 1","5MF98","GV149",56.0295,-157.9622,1998,345.9,947.969787867514
"5MF98 34 1 60BON 1","5MF98","GV147",55.90767,-158.17,1998,354.72,NA
"5MF98 35 1 60BON 1","5MF98","GV145",55.78583,-158.37849,1998,336.71,1744.70409841859
"5MF98 36 1 60BON 1","5MF98","GX145",55.67533,-158.14931,1998,362.31,NA
"5MF98 37 1 60BON 1","5MF98","GZ145",55.559,-157.9222,1998,361.86,1190.19672072647
"5MF98 38 1 60BON 1","5MF98","HB145",55.44467,-157.6982,1998,361.34,NA
"5MF98 39 1 60BON 1","5MF98","HD145",55.329,-157.46899,1998,357.7,711.272166952064
"5MF98 40 1 60BON 1","5MF98","HF147",55.33483,-157.0462,1998,345.78,711.042597960682
"5MF98 41 1 60BON 1","5MF98","HD147",55.4505,-157.26981,1998,354.58,NA
"5MF98 42 1 60BON 1","5MF98","HB147",55.565,-157.49651,1998,355.6,712.14523724169
"5MF98 43 1 60BON 1","5MF98","GZ147",55.68117,-157.7182,1998,356.34,NA
"5MF98 44 1 60BON 1","5MF98","GX147",55.79583,-157.9445,1998,354.7,710.871463036219
"5MF98 45 1 60BON 1","5MF98","GX149",55.91833,-157.7383,1998,348.8,NA
"5MF98 46 1 60BON 1","5MF98","GZ149",55.804,-157.51469,1998,352.6,704.855817980302
"5MF98 47 1 60BON 1","5MF98","HB149",55.6875,-157.291,1998,354.14,NA
"5MF98 48 1 60BON 1","5MF98","HD149",55.57217,-157.07021,1998,351.03,706.02734552767
"5MF98 49 1 60BON 1","5MF98","HF149",55.45833,-156.847,1998,353.69,NA
"5MF98 50 1 60BON 1","5MF98","HF145",55.2155,-157.2422,1998,353.79,NA
"5MF98 51 1 60BON 1","5MF98","HD143",55.20983,-157.67371,1998,287.18,NA
"5MF98 52 1 60BON 1","5MF98","HF143",55.09333,-157.44701,1998,351.73,1228.45064321884
"5MF98 53 1 60BON 1","5MF98","HH145",55.09867,-157.0248,1998,321.35,1405.27219926338
"5MF98 54 1 60BON 1","5MF98","HB143",55.2215,-157.8262,1998,99.71,1464.60537295118
"5MF98 55 1 60BON 1","5MF98","HH149",55.342,-156.6198,1998,340.74,1310.11324138637
"5MF98 57 1 60BON 1","5MF98","HH151",55.4605,-156.41969,1998,353.58,NA
"5MF98 58 1 60BON 1","5MF98","HF151",55.57817,-156.64819,1998,352.83,706.519491794529
"5MF98 59 1 60BON 1","5MF98","HD151",55.69217,-156.8663,1998,351.03,NA
"5MF98 60 1 60BON 1","5MF98","HB151",55.80817,-157.09129,1998,351.28,704.343906981015
"5MF98 61 1 60BON 1","5MF98","GZ151",55.9235,-157.3122,1998,350.96,NA
"5MF98 62 1 60BON 1","5MF98","GX151",56.03767,-157.536,1998,349.54,698.429350229787
"5MF98 63 1 60BON 1","5MF98","GX153",56.1575,-157.32581,1998,352,NA
"5MF98 64 1 60BON 1","5MF98","GZ153",56.04483,-157.10429,1998,348.04,874.215253515162
"5MF98 65 1 60BON 1","5MF98","HB153",55.9295,-156.88879,1998,428.57,NA
"5MF98 66 1 60BON 1","5MF98","HD153",55.81317,-156.6617,1998,356.97,867.301387182057
"5MF98 67 2 60BON 1","5MF98","HF153",55.69833,-156.4397,1998,353.41,NA
"5MF98 68 4 60BON 1","5MF98","HH153",55.58467,-156.21719,1998,348.73,970.908756447685
"5MF98 69 2 60BON 1","5MF98","HJ153",55.46817,-155.9995,1998,350.05,NA
"5MF98 72 4 60BON 1","5MF98","HH155",55.704,-156.02119,1998,341.43,NA
"5MF98 73 2 60BON 1","5MF98","HF155",55.82033,-156.23531,1998,349.85,679.371525627383
"5MF98 74 2 60BON 1","5MF98","HD155",55.93633,-156.4557,1998,424.16,NA
"5MF98 78 1 60BON 1","5MF98","HF157",55.93883,-156.02651,1998,351.51,NA
"5MF98 79 2 60BON 1","5MF98","HD157",56.0445,-156.2688,1998,352.58,1040.79405316778
"5MF98 80 1 60BON 1","5MF98","HB157",56.175,-156.4772,1998,434.39,NA
"5MF98 81 1 60BON 1","5MF98","GZ157",56.286,-156.6985,1998,335.06,860.816186985945
"5MF98 82 1 60BON 1","5MF98","GZ155",56.165,-156.8938,1998,415.33,NA
"5MF98 83 1 60BON 1","5MF98","GX155",56.27967,-157.11971,1998,350.71,932.129723630495
"5MF98 84 2 60BON 1","5MF98","GX157",56.397,-156.91119,1998,337.7,NA
"5MF98 85 1 60BON 1","5MF98","GX159",56.51817,-156.70531,1998,348.49,944.823263019906
"5MF98 86 1 60BON 1","5MF98","GZ159",56.40483,-156.48579,1998,345.32,NA
"5MF98 87 1 60BON 1","5MF98","HB159",56.289,-156.26469,1998,349.19,714.661797201639
"5MF98 88 1 60BON 1","5MF98","HD159",56.1715,-156.045,1998,360.73,NA
"5MF98 89 1 60BON 1","5MF98","HD161",56.29617,-155.8378,1998,348.53,1308.31270825516
"5MF98 90 1 60BON 1","5MF98","HB161",56.41217,-156.0567,1998,350.14,NA
"5MF98 91 1 60BON 1","5MF98","GZ161",56.52567,-156.282,1998,347.39,697.103273013532
"5MF98 92 1 60BON 1","5MF98","GX161",56.6425,-156.4975,1998,350.11,NA
"5MF98 93 1 60BON 1","5MF98","GX163",56.76433,-156.28571,1998,338.75,687.930114606695
"5MF98 94 1 60BON 1","5MF98","GZ163",56.64867,-156.0742,1998,346.59,NA
"5MF98 95 1 60BON 1","5MF98","GZ165",56.769,-155.8622,1998,346.69,682.829207376946
"5MF98 96 1 60BON 1","5MF98","GX165",56.8825,-156.086,1998,338.56,NA
"5MF98 97 1 60BON 1","5MF98","GX167",57.00367,-155.86929,1998,348.91,686.256896785364
"5MF98 98 1 60BON 1","5MF98","GZ167",56.88667,-155.64681,1998,341.75,NA
"5MF98 99 1 60BON 1","5MF98","GZ169",57.00883,-155.43601,1998,344.95,683.421532667581
"5MF98 100 2 60BON 2","5MF98","GX169",57.1265,-155.6535,1998,347.45,NA
"5MF98 101 1 60BON 1","5MF98","GX171",57.24583,-155.4398,1998,341.09,964.219819980921
"5MF98 102 1 60BON 1","5MF98","GX173",57.3655,-155.23331,1998,325.18,NA
"5MF98 103 1 60BON 2","5MF98","GZ171",57.132,-155.2273,1998,340.17,NA
"5MF98 104 1 60BON 1","5MF98","HB171",57.01417,-155.00929,1998,334.72,1713.8845766691
"5MF98 105 1 60BON 1","5MF98","HB169",56.8915,-155.2245,1998,341.21,NA
"5MF98 106 1 60BON 1","5MF98","HB167",56.77617,-155.43401,1998,337.42,950.786056847835
"5MF98 107 1 60BON 1","5MF98","HD167",56.6595,-155.2148,1998,328.96,NA
"5MF98 108 1 60BON 1","5MF98","HD165",56.53817,-155.424,1998,344.1,1390.47410519748
"5MF98 109 1 60BON 1","5MF98","HB165",56.65283,-155.64301,1998,345.7,NA
